Id,EmailId,PersonId
21403,18737,80
21404,18738,80
21405,18739,80
21406,18739,124
21407,18740,80
21408,18741,80
21409,18742,80
21410,18743,80
21411,18744,80
21412,18744,270
21413,18745,80
21414,18746,80
21415,18747,80
21416,18748,80
21417,18749,80
21418,18750,80
21419,18751,80
21420,18752,80
21421,18753,80
21422,18754,80
21423,18755,80
21424,18755,87
21425,18756,80
21426,18757,80
21427,18758,80
21428,18759,80
21429,18760,80
21430,18761,80
21431,18762,80
21432,18763,80
21433,18764,80
21434,18765,80
21435,18766,80
21436,18767,80
21437,18768,80
21438,18769,80
21439,18770,80
21440,18771,80
21441,18772,80
21442,18773,80
21443,18774,80
21444,18775,80
21445,18776,80
21446,18776,81
21447,18776,80
21448,18776,150
21449,18776,81
21450,18776,124
21451,18777,80
21452,18778,80
21453,18779,80
21454,18780,80
21455,18781,80
21456,18782,80
21457,18783,80
21458,18784,80
21459,18785,80
21460,18786,80
21461,18787,80
21462,18788,80
21463,18788,87
21464,18789,80
21465,18790,80
21466,18791,80
21467,18792,80
21468,18793,80
21469,18794,80
21470,18795,80
21471,18796,80
21472,18797,80
21473,18798,80
21474,18799,80
21475,18800,80
21476,18800,80
21477,18801,80
21478,18802,80
21479,18803,80
21480,18804,80
21481,18805,80
21482,18806,80
21483,18806,87
21484,18807,80
21485,18808,80
21486,18809,80
21487,18810,80
21488,18811,80
21489,18812,80
21490,18812,87
21491,18813,80
21492,18814,80
21493,18815,80
21494,18816,80
21495,18817,80
21496,18818,81
21497,18818,80
21498,18818,150
21499,18818,81
21500,18818,124
21501,18819,80
21502,18820,80
21503,18821,80
21504,18822,80
21505,18823,80
21506,18824,80
21507,18825,80
21508,18826,80
21509,18827,80
21510,18828,80
21511,18829,80
21512,18830,80
21513,18831,80
21514,18832,80
21515,18833,80
21516,18835,80
21517,18836,80
21518,18837,80
21519,18838,80
21520,18839,80
21521,18840,80
21522,18841,80
21523,18842,80
21524,18843,80
21525,18844,80
21526,18845,80
21527,18846,80
21528,18847,80
21529,18848,80
21530,18849,80
21531,18850,80
21532,18851,80
21533,18852,216
21534,18852,80
21535,18852,87
21536,18853,80
21537,18854,80
21538,18854,87
21539,18855,80
21540,18856,80
21541,18857,80
21542,18858,80
21543,18859,80
21544,18860,80
21545,18861,80
21546,18862,80
21547,18863,80
21548,18864,80
21549,18864,213
21550,18865,80
21551,18866,80
21552,18867,80
21553,18868,80
21554,18869,80
21555,18870,80
21556,18871,80
21557,18872,80
21558,18873,80
21559,18873,80
21560,18873,81
21561,18874,80
21562,18875,80
21563,18876,80
21564,18877,80
21565,18878,80
21566,18879,80
21567,18880,80
21568,18881,80
21569,18882,80
21570,18883,80
21571,18884,550
21572,18884,80
21573,18884,201
21574,18885,80
21575,18886,80
21576,18887,80
21577,18888,80
21578,18889,80
21579,18890,80
21580,18891,80
21581,18892,80
21582,18893,80
21583,18894,80
21584,18895,80
21585,18896,80
21586,18896,87
21587,18899,80
21588,18900,80
21589,18901,80
21590,18901,201
21591,18901,87
21592,18902,80
21593,18903,80
21594,18904,80
21595,18905,80
21596,18906,80
21597,18907,80
21598,18908,80
21599,18909,80
21600,18911,80
21601,18912,32
21602,18912,879
21603,18912,124
21604,18913,80
21605,18914,80
21606,18915,80
21607,18916,80
21608,18917,80
21609,18918,80
21610,18919,80
21611,18920,80
21612,18921,80
21613,18922,80
21614,18923,80
21615,18924,80
21616,18925,80
21617,18926,80
21618,18927,80
21619,18928,80
21620,18929,80
21621,18930,80
21622,18931,80
21623,18932,80
21624,18933,80
21625,18934,80
21626,18935,80
21627,18936,80
21628,18936,1060
21629,18937,80
21630,18938,80
21631,18939,80
21632,18940,80
21633,18941,80
21634,18942,80
21635,18943,80
21636,18944,80
21637,18945,80
21638,18946,80
21639,18947,80
21640,18948,80
21641,18949,80
21642,18950,81
21643,18950,80
21644,18950,150
21645,18950,81
21646,18950,124
21647,18951,80
21648,18952,80
21649,18953,80
21650,18954,80
21651,18955,81
21652,18955,124
21653,18955,270
21654,18956,80
21655,18957,80
21656,18958,80
21657,18958,81
21658,18958,896
21659,18959,80
21660,18960,80
21661,18961,80
21662,18962,80
21663,18963,80
21664,18965,80
21665,18966,80
21666,18967,80
21667,18968,80
21668,18969,80
21669,18970,80
21670,18970,1061
21671,18971,80
21672,18972,80
21673,18973,80
21674,18974,80
21675,18975,80
21676,18976,80
21677,18977,80
21678,18978,80
21679,18979,80
21680,18980,80
21681,18981,80
21682,18982,80
21683,18983,80
21684,18984,80
21685,18985,80
21686,18986,80
21687,18988,80
21688,18989,80
21689,18990,80
21690,18991,80
21691,18992,80
21692,18993,80
21693,18994,80
21694,18995,80
21695,18996,80
21696,18996,87
21697,18997,80
21698,18998,80
21699,18999,80
21700,19000,80
21701,19001,80
21702,19002,80
21703,19003,80
21704,19004,80
21705,19005,80
21706,19006,80
21707,19007,80
21708,19008,80
21709,19010,80
21710,19011,80
21711,19012,80
21712,19013,80
21713,19014,80
21714,19015,80
21715,19016,1062
21716,19016,103
21717,19016,80
21718,19017,80
21719,19018,80
21720,19020,80
21721,19021,80
21722,19022,80
21723,19023,103
21724,19023,80
21725,19023,87
21726,19024,80
21727,19025,80
21728,19026,80
21729,19027,80
21730,19028,80
21731,19029,80
21732,19030,80
21733,19031,80
21734,19032,80
21735,19032,87
21736,19033,80
21737,19034,80
21738,19035,80
21739,19036,80
21740,19037,80
21741,19038,80
21742,19039,80
21743,19040,80
21744,19041,80
21745,19042,80
21746,19042,1063
21747,19043,80
21748,19044,80
21749,19045,80
21750,19046,80
21751,19047,80
21752,19048,80
21753,19049,80
21754,19050,80
21755,19051,80
21756,19052,80
21757,19053,80
21758,19054,80
21759,19055,80
21760,19056,80
21761,19057,80
21762,19058,80
21763,19059,80
21764,19061,80
21765,19061,63
21766,19062,80
21767,19063,80
21768,19064,80
21769,19065,80
21770,19066,80
21771,19067,80
21772,19068,80
21773,19069,80
21774,19070,80
21775,19071,80
21776,19072,80
21777,19073,80
21778,19074,80
21779,19074,32
21780,19075,80
21781,19076,80
21782,19077,80
21783,19078,80
21784,19079,80
21785,19080,80
21786,19081,80
21787,19082,80
21788,19083,80
21789,19084,80
21790,19085,80
21791,19086,80
21792,19087,80
21793,19088,80
21794,19089,80
21795,19090,80
21796,19091,80
21797,19092,80
21798,19093,80
21799,19093,270
21800,19094,80
21801,19095,80
21802,19096,80
21803,19097,80
21804,19098,81
21805,19098,80
21806,19098,81
21807,19099,80
21808,19100,80
21809,19101,80
21810,19102,80
21811,19103,80
21812,19104,80
21813,19105,80
21814,19106,80
21815,19107,80
21816,19108,80
21817,19109,80
21818,19110,80
21819,19111,216
21820,19111,216
21821,19111,80
21822,19112,80
21823,19113,80
21824,19114,80
21825,19115,80
21826,19116,80
21827,19117,80
21828,19118,80
21829,19119,80
21830,19120,80
21831,19121,80
21832,19121,32
21833,19122,80
21834,19123,80
21835,19124,216
21836,19124,80
21837,19124,163
21838,19124,1064
21839,19124,201
21840,19124,213
21841,19125,80
21842,19126,80
21843,19127,80
21844,19128,80
21845,19129,1065
21846,19129,216
21847,19129,80
21848,19129,1009
21849,19129,201
21850,19129,213
21851,19130,80
21852,19131,550
21853,19131,216
21854,19131,80
21855,19131,163
21856,19131,32
21857,19131,201
21858,19132,80
21859,19133,80
21860,19134,80
21861,19135,80
21862,19136,80
21863,19136,87
21864,19137,80
21865,19138,80
21866,19139,80
21867,19140,80
21868,19140,532
21869,19141,80
21870,19142,80
21871,19143,80
21872,19144,80
21873,19145,80
21874,19146,80
21875,19146,201
21876,19146,1055
21877,19147,80
21878,19148,80
21879,19149,80
21880,19150,80
21881,19151,80
21882,19152,80
21883,19153,80
21884,19154,80
21885,19155,80
21886,19156,80
21887,19158,80
21888,19159,80
21889,19159,124
21890,19160,80
21891,19160,124
21892,19161,80
21893,19162,80
21894,19163,80
21895,19164,80
21896,19165,80
21897,19166,80
21898,19167,80
21899,19168,80
21900,19168,270
21901,19169,80
21902,19170,80
21903,19171,80
21904,19172,80
21905,19173,87
21906,19173,703
21907,19174,80
21908,19175,80
21909,19176,777
21910,19176,116
21911,19177,87
21912,19178,80
21913,19179,80
21914,19180,80
21915,19181,80
21916,19182,80
21917,19183,80
21918,19184,80
21919,19185,80
21920,19186,80
21921,19187,81
21922,19187,81
21923,19187,87
21924,19187,180
21925,19188,105
21926,19189,116
21927,19190,87
21928,19190,703
21929,19191,1067
21930,19191,87
21931,19192,87
21932,19192,243
21933,19193,80
21934,19194,81
21935,19194,81
21936,19195,194
21937,19196,81
21938,19196,87
21939,19197,32
21940,19197,32
21941,19198,81
21942,19199,145
21943,19200,80
21944,19201,87
21945,19202,1068
21946,19202,896
21947,19203,87
21948,19204,1069
21949,19204,87
21950,19205,87
21951,19206,143
21952,19207,81
21953,19207,87
21954,19208,116
21955,19209,116
21956,19210,116
21957,19210,743
21958,19211,929
21959,19212,80
21960,19213,116
21961,19213,743
21962,19214,116
21963,19214,347
21964,19215,80
21965,19216,80
21966,19217,80
21967,19218,194
21968,19219,80
21969,19220,80
21970,19221,80
21971,19222,80
21972,19223,32
21973,19223,156
21974,19224,836
21975,19224,837
21976,19225,116
21977,19225,265
21978,19226,116
21979,19226,1070
21980,19227,81
21981,19227,80
21982,19227,32
21983,19227,87
21984,19228,81
21985,19229,80
21986,19230,929
21987,19231,1071
21988,19232,87
21989,19233,196
21990,19234,80
21991,19235,87
21992,19236,80
21993,19237,153
21994,19237,1072
21995,19238,80
21996,19239,87
21997,19240,116
21998,19241,80
21999,19242,80
22000,19243,1073
22001,19243,896
22002,19244,80
22003,19245,80
22004,19246,116
22005,19247,80
22006,19248,1074
22007,19248,87
22008,19249,81
22009,19249,957
22010,19250,81
22011,19250,87
22012,19251,32
22013,19252,116
22014,19253,32
22015,19253,1075
22016,19254,80
22017,19255,80
22018,19256,116
22019,19257,87
22020,19258,388
22021,19258,113
22022,19258,32
22023,19258,87
22024,19259,80
22025,19260,32
22026,19261,80
22027,19261,32
22028,19262,297
22029,19262,87
22030,19263,153
22031,19264,314
22032,19264,32
22033,19264,87
22034,19265,87
22035,19266,80
22036,19267,87
22037,19268,32
22038,19269,116
22039,19270,87
22040,19271,80
22041,19271,87
22042,19272,116
22043,19273,286
22044,19273,87
22045,19274,116
22046,19275,80
22047,19276,80
22048,19277,80
22049,19278,116
22050,19279,116
22051,19279,743
22052,19280,116
22053,19281,80
22054,19282,80
22055,19283,87
22056,19284,80
22057,19285,170
22058,19285,416
22059,19286,80
22060,19287,80
22061,19288,80
22062,19289,116
22063,19289,185
22064,19290,682
22065,19291,116
22066,19292,80
22067,19293,81
22068,19294,80
22069,19295,87
22070,19296,81
22071,19297,81
22072,19297,292
22073,19298,87
22074,19299,80
22075,19300,87
22076,19301,32
22077,19302,1077
22078,19302,143
22079,19303,81
22080,19304,80
22081,19305,80
22082,19306,80
22083,19307,80
22084,19308,80
22085,19309,80
22086,19310,80
22087,19311,80
22088,19312,80
22089,19313,80
22090,19314,80
22091,19315,80
22092,19316,80
22093,19317,80
22094,19318,80
22095,19319,80
22096,19320,80
22097,19321,80
22098,19322,80
22099,19323,80
22100,19324,80
22101,19325,80
22102,19326,80
22103,19327,80
22104,19328,80
22105,19329,80
22106,19330,80
22107,19331,80
22108,19332,80
22109,19333,80
22110,19334,80
22111,19335,80
22112,19336,80
22113,19337,80
22114,19338,80
22115,19339,1078
22116,19339,80
22117,19340,80
22118,19341,80
22119,19341,895
22120,19342,80
22121,19343,80
22122,19344,80
22123,19346,80
22124,19347,80
22125,19348,80
22126,19349,80
22127,19350,80
22128,19351,80
22129,19352,80
22130,19353,80
22131,19354,80
22132,19355,80
22133,19356,80
22134,19357,80
22135,19358,80
22136,19359,80
22137,19360,80
22138,19361,80
22139,19362,80
22140,19363,80
22141,19364,80
22142,19365,80
22143,19366,80
22144,19367,80
22145,19368,80
22146,19369,80
22147,19370,81
22148,19370,80
22149,19371,80
22150,19372,786
22151,19373,80
22152,19374,80
22153,19375,80
22154,19376,80
22155,19377,80
22156,19378,80
22157,19379,80
22158,19380,80
22159,19381,160
22160,19381,233
22161,19383,80
22162,19384,80
22163,19385,80
22164,19386,80
22165,19386,90
22166,19386,87
22167,19387,80
22168,19388,80
22169,19389,80
22170,19390,80
22171,19391,80
22172,19392,80
22173,19393,80
22174,19394,80
22175,19395,80
22176,19396,80
22177,19397,80
22178,19398,80
22179,19399,113
22180,19399,80
22181,19400,87
22182,19401,87
22183,19402,87
22184,19403,87
22185,19404,32
22186,19404,1080
22187,19405,87
22188,19406,81
22189,19407,81
22190,19408,81
22191,19409,87
22192,19410,87
22193,19411,216
22194,19411,87
22195,19412,216
22196,19412,87
22197,19413,87
22198,19414,87
22199,19415,87
22200,19415,1081
22201,19416,87
22202,19417,929
22203,19418,87
22204,19419,81
22205,19420,32
22206,19420,32
22207,19420,260
22208,19421,687
22209,19422,194
22210,19423,116
22211,19424,80
22212,19425,116
22213,19425,335
22214,19426,80
22215,19426,87
22216,19427,80
22217,19428,80
22218,19429,80
22219,19430,80
22220,19431,80
22221,19432,80
22222,19433,80
22223,19434,80
22224,19435,80
22225,19436,80
22226,19437,80
22227,19438,80
22228,19439,80
22229,19440,80
22230,19441,80
22231,19442,116
22232,19443,80
22233,19444,80
22234,19445,80
22235,19446,80
22236,19447,80
22237,19448,80
22238,19449,80
22239,19450,80
22240,19451,80
22241,19452,80
22242,19453,80
22243,19454,80
22244,19455,81
22245,19456,80
22246,19457,81
22247,19458,80
22248,19459,81
22249,19460,81
22250,19461,297
22251,19461,87
22252,19462,297
22253,19462,87
22254,19463,87
22255,19465,81
22256,19466,80
22257,19467,80
22258,19468,297
22259,19468,87
22260,19469,80
22261,19470,80
22262,19471,105
22263,19472,116
22264,19474,219
22265,19475,80
22266,19476,80
22267,19477,81
22268,19477,81
22269,19478,80
22270,19479,87
22271,19480,80
22272,19481,80
22273,19482,80
22274,19483,80
22275,19484,116
22276,19484,347
22277,19485,80
22278,19486,80
22279,19487,80
22280,19488,80
22281,19489,80
22282,19490,80
22283,19492,1082
22284,19493,80
22285,19494,80
22286,19496,113
22287,19497,87
22288,19498,116
22289,19498,347
22290,19499,80
22291,19500,87
22292,19501,80
22293,19502,116
22294,19503,46
22295,19504,32
22296,19505,80
22297,19506,194
22298,19507,87
22299,19508,80
22300,19509,150
22301,19510,150
22302,19511,32
22303,19512,185
22304,19513,362
22305,19514,150
22306,19516,87
22307,19516,243
22308,19517,80
22309,19519,116
22310,19520,87
22311,19521,87
22312,19522,32
22313,19523,170
22314,19524,87
22315,19525,87
22316,19526,116
22317,19527,116
22318,19528,116
22319,19529,1085
22320,19529,170
22321,19530,32
22322,19531,116
22323,19532,81
22324,19532,32
22325,19532,329
22326,19533,87
22327,19534,116
22328,19535,32
22329,19536,105
22330,19537,116
22331,19538,116
22332,19539,32
22333,19539,279
22334,19540,323
22335,19540,1086
22336,19541,323
22337,19542,105
22338,19543,32
22339,19543,87
22340,19544,116
22341,19545,81
22342,19545,80
22343,19545,150
22344,19545,81
22345,19545,124
22346,19546,80
22347,19548,80
22348,19549,80
22349,19550,80
22350,19551,80
22351,19552,80
22352,19553,80
22353,19554,80
22354,19555,80
22355,19556,80
22356,19557,80
22357,19558,80
22358,19559,101
22359,19559,169
22360,19559,80
22361,19559,87
22362,19560,80
22363,19561,80
22364,19562,80
22365,19563,80
22366,19564,80
22367,19566,80
22368,19567,80
22369,19568,80
22370,19569,80
22371,19570,80
22372,19572,80
22373,19573,80
22374,19574,80
22375,19575,32
22376,19576,80
22377,19577,80
22378,19578,80
22379,19579,896
22380,19580,80
22381,19581,80
22382,19582,80
22383,19583,80
22384,19584,80
22385,19585,143
22386,19586,81
22387,19586,80
22388,19586,150
22389,19586,81
22390,19586,124
22391,19587,143
22392,19588,170
22393,19589,81
22394,19589,94
22395,19589,81
22396,19590,80
22397,19591,162
22398,19591,143
22399,19592,150
22400,19592,687
22401,19593,80
22402,19594,80
22403,19595,81
22404,19595,180
22405,19596,185
22406,19596,1090
22407,19597,80
22408,19598,116
22409,19599,94
22410,19599,87
22411,19600,87
22412,19601,87
22413,19602,32
22414,19602,256
22415,19603,87
22416,19604,80
22417,19605,94
22418,19605,87
22419,19606,116
22420,19607,80
22421,19608,216
22422,19609,80
22423,19610,143
22424,19611,80
22425,19612,290
22426,19612,32
22427,19613,116
22428,19614,80
22429,19615,81
22430,19615,398
22431,19616,150
22432,19616,116
22433,19616,265
22434,19617,80
22435,19618,32
22436,19620,1091
22437,19620,48
22438,19620,87
22439,19621,80
22440,19622,1092
22441,19623,116
22442,19623,743
22443,19624,116
22444,19625,80
22445,19626,80
22446,19627,48
22447,19627,87
22448,19628,80
22449,19628,32
22450,19629,87
22451,19630,116
22452,19630,265
22453,19631,87
22454,19632,80
22455,19633,116
22456,19634,80
22457,19635,14
22458,19636,194
22459,19637,80
22460,19638,32
22461,19638,1093
22462,19639,80
22463,19640,80
22464,19641,80
22465,19642,896
22466,19643,80
22467,19644,80
22468,19645,896
22469,19646,80
22470,19647,80
22471,19648,80
22472,19649,81
22473,19650,80
22474,19651,80
22475,19652,80
22476,19653,170
22477,19654,80
22478,19655,80
22479,19656,80
22480,19657,80
22481,19658,80
22482,19659,80
22483,19660,80
22484,19661,116
22485,19662,80
22486,19663,116
22487,19664,81
22488,19664,81
22489,19665,80
22490,19666,80
22491,19667,116
22492,19668,80
22493,19669,80
22494,19670,80
22495,19671,116
22496,19672,32
22497,19673,80
22498,19674,80
22499,19675,94
22500,19675,81
22501,19675,87
22502,19676,80
22503,19677,101
22504,19677,594
22505,19677,87
22506,19678,80
22507,19679,81
22508,19680,87
22509,19681,80
22510,19682,87
22511,19683,80
22512,19684,314
22513,19684,113
22514,19685,80
22515,19686,116
22516,19688,1094
22517,19689,80
22518,19690,81
22519,19690,81
22520,19691,116
22521,19692,80
22522,19693,80
22523,19694,1065
22524,19694,550
22525,19694,216
22526,19694,80
22527,19694,32
22528,19694,201
22529,19694,213
22530,19695,80
22531,19695,1095
22532,19695,213
22533,19696,80
22534,19697,80
22535,19698,105
22536,19699,81
22537,19700,80
22538,19701,87
22539,19702,80
22540,19703,116
22541,19703,743
22542,19704,160
22543,19704,233
22544,19705,80
22545,19706,1096
22546,19706,54
22547,19707,80
22548,19708,87
22549,19709,80
22550,19710,116
22551,19711,81
22552,19712,81
22553,19713,87
22554,19714,116
22555,19715,80
22556,19716,80
22557,19717,81
22558,19717,81
22559,19718,80
22560,19719,80
22561,19720,116
22562,19721,32
22563,19722,80
22564,19723,87
22565,19724,80
22566,19725,116
22567,19726,80
22568,19727,80
22569,19728,87
22570,19729,80
22571,19730,80
22572,19730,87
22573,19731,80
22574,19732,101
22575,19732,594
22576,19732,87
22577,19733,286
22578,19733,87
22579,19734,80
22580,19735,80
22581,19736,297
22582,19736,87
22583,19737,116
22584,19738,87
22585,19739,80
22586,19740,80
22587,19741,80
22588,19742,80
22589,19743,87
22590,19743,243
22591,19744,32
22592,19744,1097
22593,19744,32
22594,19745,32
22595,19746,80
22596,19747,80
22597,19748,80
22598,19749,80
22599,19750,219
22600,19751,81
22601,19751,1098
22602,19751,896
22603,19752,80
22604,19753,80
22605,19754,32
22606,19755,80
22607,19756,80
22608,19757,143
22609,19758,80
22610,19759,297
22611,19759,87
22612,19760,80
22613,19761,80
22614,19762,80
22615,19763,80
22616,19764,87
22617,19765,80
22618,19766,80
22619,19767,80
22620,19768,80
22621,19769,80
22622,19770,160
22623,19770,233
22624,19771,80
22625,19772,80
22626,19773,87
22627,19773,243
22628,19774,80
22629,19775,87
22630,19776,87
22631,19776,87
22632,19777,80
22633,19778,80
22634,19779,48
22635,19780,80
22636,19781,80
22637,19782,32
22638,19783,196
22639,19784,80
22640,19784,1099
22641,19785,80
22642,19786,297
22643,19786,87
22644,19787,116
22645,19787,347
22646,19788,87
22647,19789,80
22648,19790,10
22649,19791,80
22650,19792,87
22651,19793,81
22652,19794,80
22653,19795,81
22654,19795,81
22655,19795,1100
22656,19796,80
22657,19797,80
22658,19798,80
22659,19799,1101
22660,19799,81
22661,19799,87
22662,19799,329
22663,19800,87
22664,19801,87
22665,19801,703
22666,19802,80
22667,19803,87
22668,19804,80
22669,19805,80
22670,19806,226
22671,19807,80
22672,19807,87
22673,19808,32
22674,19809,80
22675,19810,80
22676,19811,32
22677,19812,80
22678,19812,80
22679,19813,87
22680,19813,1102
22681,19814,80
22682,19815,80
22683,19816,1103
22684,19816,32
22685,19817,80
22686,19818,81
22687,19819,80
22688,19820,87
22689,19820,1104
22690,19821,80
22691,19822,290
22692,19822,32
22693,19823,80
22694,19824,170
22695,19824,87
22696,19825,80
22697,19826,360
22698,19826,828
22699,19827,80
22700,19828,81
22701,19828,80
22702,19828,150
22703,19828,124
22704,19829,105
22705,19830,80
22706,19831,80
22707,19832,80
22708,19832,150
22709,19833,323
22710,19833,1086
22711,19834,105
22712,19835,80
22713,19836,80
22714,19837,94
22715,19837,243
22716,19838,87
22717,19839,80
22718,19840,94
22719,19840,300
22720,19840,87
22721,19841,32
22722,19842,80
22723,19843,81
22724,19843,81
22725,19845,87
22726,19846,80
22727,19847,259
22728,19847,87
22729,19848,80
22730,19849,80
22731,19850,80
22732,19851,80
22733,19852,94
22734,19852,87
22735,19853,87
22736,19854,32
22737,19854,32
22738,19855,80
22739,19856,323
22740,19856,331
22741,19857,360
22742,19857,1107
22743,19858,80
22744,19858,839
22745,19859,80
22746,19859,687
22747,19860,87
22748,19861,360
22749,19861,828
22750,19862,323
22751,19863,80
22752,19863,1108
22753,19863,124
22754,19863,418
22755,19864,32
22756,19865,116
22757,19865,626
22758,19866,80
22759,19867,80
22760,19868,116
22761,19869,116
22762,19869,687
22763,19869,1109
22764,19870,80
22765,19871,81
22766,19872,80
22767,19873,1110
22768,19873,896
22769,19874,80
22770,19875,32
22771,19876,80
22772,19877,80
22773,19878,80
22774,19879,16
22775,19880,81
22776,19881,80
22777,19882,1111
22778,19882,360
22779,19883,80
22780,19884,116
22781,19885,81
22782,19885,124
22783,19885,418
22784,19886,80
22785,19886,687
22786,19886,233
22787,19887,360
22788,19887,1112
22789,19888,80
22790,19889,80
22791,19890,80
22792,19891,80
22793,19892,80
22794,19893,87
22795,19894,80
22796,19895,80
22797,19896,150
22798,19897,150
22799,19898,687
22800,19899,80
22801,19900,1114
22802,19900,687
22803,19901,87
22804,19902,87
22805,19903,32
22806,19904,32
22807,19905,32
22808,19906,1073
22809,19906,896
22810,19907,87
22811,19908,116
22812,19909,22
22813,19911,87
22814,19912,32
22815,19912,256
22816,19913,1116
22817,19914,116
22818,19915,403
22819,19915,32
22820,19916,80
22821,19917,116
22822,19918,87
22823,19919,81
22824,19920,80
22825,19921,143
22826,19922,105
22827,19923,10
22828,19923,1118
22829,19924,32
22830,19925,105
22831,19926,32
22832,19926,256
22833,19927,80
22834,19928,87
22835,19929,81
22836,19929,124
22837,19929,270
22838,19930,80
22839,19931,80
22840,19932,80
22841,19933,80
22842,19935,80
22843,19936,80
22844,19937,81
22845,19937,124
22846,19937,270
22847,19938,80
22848,19938,87
22849,19939,81
22850,19939,124
22851,19939,327
22852,19940,80
22853,19941,286
22854,19941,87
22855,19942,80
22856,19943,80
22857,19944,80
22858,19944,213
22859,19945,32
22860,19946,116
22861,19947,80
22862,19947,87
22863,19948,80
22864,19949,87
22865,19949,1119
22866,19950,80
22867,19951,80
22868,19951,32
22869,19952,81
22870,19952,80
22871,19952,150
22872,19952,81
22873,19952,124
22874,19953,80
22875,19954,314
22876,19954,113
22877,19955,80
22878,19956,80
22879,19957,80
22880,19958,169
22881,19959,80
22882,19960,80
22883,19961,80
22884,19962,80
22885,19963,80
22886,19964,80
22887,19965,929
22888,19966,80
22889,19966,87
22890,19967,81
22891,19968,360
22892,19969,360
22893,19970,80
22894,19971,87
22895,19972,80
22896,19973,87
22897,19974,170
22898,19974,87
22899,19975,32
22900,19975,32
22901,19975,260
22902,19976,81
22903,19976,87
22904,19977,80
22905,19978,194
22906,19979,80
22907,19980,32
22908,19981,81
22909,19982,87
22910,19983,81
22911,19983,1120
22912,19984,105
22913,19984,799
22914,19985,81
22915,19985,81
22916,19985,957
22917,19986,87
22918,19987,32
22919,19988,32
22920,19989,32
22921,19989,438
22922,19990,116
22923,19991,32
22924,19992,81
22925,19993,32
22926,19994,116
22927,19995,735
22928,19995,87
22929,19996,80
22930,19997,116
22931,19998,87
22932,19999,87
22933,20000,87
22934,20001,87
22935,20002,87
22936,20003,376
22937,20003,87
22938,20004,87
22939,20005,87
22940,20005,1121
22941,20006,87
22942,20007,81
22943,20008,87
22944,20009,32
22945,20010,87
22946,20011,87
22947,20012,124
22948,20013,124
22949,20014,32
22950,20015,81
22951,20016,81
22952,20017,81
22953,20018,87
22954,20019,87
22955,20020,201
22956,20021,286
22957,20021,87
22958,20022,201
22959,20023,32
22960,20023,256
22961,20024,81
22962,20024,81
22963,20025,143
22964,20026,87
22965,20027,105
22966,20028,116
22967,20029,32
22968,20030,32
22969,20030,170
22970,20030,87
22971,20031,32
22972,20032,87
22973,20033,143
22974,20033,1122
22975,20034,80
22976,20035,32
22977,20036,87
22978,20037,87
22979,20038,87
22980,20039,87
22981,20040,80
22982,20041,170
22983,20042,80
22984,20043,81
22985,20043,87
22986,20044,80
22987,20045,32
22988,20046,87
22989,20047,87
22990,20048,87
22991,20048,243
22992,20049,286
22993,20049,87
22994,20050,87
22995,20051,87
22996,20051,243
22997,20052,87
22998,20053,87
22999,20054,87
23000,20055,32
23001,20056,10
23002,20057,81
23003,20057,124
23004,20057,270
23005,20058,194
23006,20059,171
23007,20060,81
23008,20061,143
23009,20062,32
23010,20063,1097
23011,20063,32
23012,20064,87
23013,20065,87
23014,20066,80
23015,20067,87
23016,20068,32
23017,20069,87
23018,20070,87
23019,20071,116
23020,20071,743
23021,20072,116
23022,20072,743
23023,20073,32
23024,20074,1123
23025,20074,87
23026,20075,32
23027,20076,896
23028,20077,297
23029,20077,87
23030,20078,32
23031,20079,87
23032,20080,81
23033,20080,817
23034,20081,87
23035,20082,87
23036,20083,80
23037,20084,87
23038,20085,87
23039,20086,929
23040,20087,94
23041,20087,87
23042,20088,87
23043,20088,262
23044,20089,81
23045,20089,94
23046,20089,81
23047,20089,87
23048,20090,116
23049,20091,81
23050,20092,116
23051,20093,94
23052,20093,81
23053,20093,87
23054,20094,116
23055,20095,452
23056,20095,113
23057,20096,87
23058,20097,116
23059,20098,87
23060,20099,87
23061,20100,246
23062,20100,87
23063,20101,116
23064,20102,81
23065,20103,94
23066,20103,81
23067,20103,87
23068,20104,185
23069,20104,749
23070,20105,32
23071,20106,81
23072,20106,87
23073,20107,12
23074,20108,81
23075,20108,81
23076,20108,87
23077,20109,286
23078,20109,87
23079,20110,87
23080,20111,297
23081,20111,87
23082,20112,105
23083,20112,646
23084,20113,87
23085,20114,87
23086,20115,81
23087,20115,372
23088,20116,1124
23089,20117,80
23090,20118,81
23091,20118,81
23092,20119,929
23093,20120,81
23094,20120,81
23095,20121,81
23096,20122,81
23097,20123,81
23098,20124,116
23099,20124,185
23100,20125,81
23101,20125,81
23102,20126,81
23103,20127,81
23104,20128,81
23105,20128,81
23106,20129,81
23107,20129,81
23108,20130,80
23109,20131,160
23110,20132,32
23111,20132,32
23112,20133,32
23113,20134,80
23114,20135,81
23115,20135,101
23116,20135,87
23117,20136,32
23118,20137,32
23119,20138,87
23120,20138,329
23121,20139,1125
23122,20139,105
23123,20140,81
23124,20141,143
23125,20142,87
23126,20143,32
23127,20144,87
23128,20145,116
23129,20146,116
23130,20147,135
23131,20148,150
23132,20149,150
23133,20150,436
23134,20150,87
23135,20151,32
23136,20152,32
23137,20153,87
23138,20154,116
23139,20154,265
23140,20155,957
23141,20155,896
23142,20156,32
23143,20157,87
